d,type,dataset,layer,edges,k1,k2,h,batch_size,lr,weight_decay,batchnorm,act,dropout,gpool,epoch,ckpt_epoch,ckpt_epoch_std,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id,layers_mp
cuda,dilated_gnn,PROTEINS,gcnconv,False,1.0,3.0,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,350.3,228.5839,0.472,0.0238,13063.0,0.5647,0.0377,0.778,0.0163,0.7496,0.0249,0.6741,0.0359,0.7093,0.0256,0.8468,0.018,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cuda,dilated_gnn,PROTEINS,gcnconv,False,1.0,1.0,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,188.5,163.3091,0.4843,0.021,4611.0,0.3989,0.0247,0.7698,0.015,0.746,0.019,0.6496,0.0319,0.6941,0.0229,0.838,0.0168,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cuda,dilated_gnn,PROTEINS,gcnconv,False,1.0,2.0,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,262.4,178.3369,0.4853,0.0263,8837.0,0.5842,0.0228,0.7717,0.0178,0.7448,0.016,0.6582,0.0434,0.6983,0.0292,0.8359,0.0206,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cuda,dilated_gnn,PROTEINS,gcnconv,False,3.0,1.0,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,399.5,307.2072,0.4695,0.0279,13059.0,0.5182,0.0153,0.7812,0.0192,0.7462,0.0239,0.6923,0.0292,0.7181,0.0254,0.8485,0.02,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cuda,dilated_gnn,PROTEINS,gcnconv,False,2.0,2.0,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,269.7,199.6968,0.4829,0.022,13061.0,0.7089,0.0705,0.772,0.0149,0.738,0.0168,0.6723,0.0357,0.7032,0.0236,0.8379,0.0184,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cuda,dilated_gnn,PROTEINS,gcnconv,False,2.0,1.0,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,321.7,174.3738,0.467,0.0278,8835.0,0.4701,0.0224,0.7788,0.019,0.7425,0.0298,0.6902,0.0352,0.7149,0.0277,0.8504,0.02,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cuda,dilated_gnn,PROTEINS,gcnconv,False,3.0,2.0,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,324.3,214.5913,0.4778,0.0177,17285.0,0.7376,0.0448,0.7715,0.0135,0.7331,0.0117,0.6807,0.0294,0.7056,0.0177,0.8421,0.0129,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cuda,dilated_gnn,PROTEINS,gcnconv,False,3.0,3.0,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,260.3,243.6268,0.4732,0.049,21511.0,0.6804,0.0212,0.7759,0.0303,0.734,0.0317,0.6966,0.0531,0.7142,0.0393,0.8438,0.034,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cuda,dilated_gnn,PROTEINS,gcnconv,False,2.0,3.0,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,390.1,278.3575,0.4768,0.0296,17287.0,0.6339,0.0238,0.7741,0.0175,0.7393,0.0186,0.6762,0.0453,0.7059,0.0316,0.8425,0.0235,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,
cuda,dilated_gnn,PROTEINS,gcnconv,False,2.0,3.0,64,32,0.01,0.0005,False,relu,0.0,mean,val_best,196.2,283.3305,0.6206,0.0725,17031.0,0.5205,0.0458,0.6508,0.0821,0.4766,0.2398,0.2994,0.297,0.3296,0.2889,0.6139,0.1488,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cuda,dilated_gnn,PROTEINS,gcnconv,False,3.0,2.0,64,32,0.01,0.0005,False,relu,0.0,mean,val_best,46.3,138.9,0.6808,0.0048,17029.0,0.4553,0.0265,0.5815,0.023,0.3572,0.1304,0.074,0.0585,0.1153,0.0785,0.4973,0.0178,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cuda,dilated_gnn,PROTEINS,gcnconv,False,2.0,2.0,64,32,0.01,0.0005,False,relu,0.0,mean,val_best,31.7,88.0114,0.6559,0.0487,12869.0,0.5249,0.0407,0.6169,0.0528,0.2954,0.2635,0.1388,0.2283,0.1611,0.2383,0.5486,0.1127,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cuda,dilated_gnn,PROTEINS,gcnconv,False,3.0,1.0,64,32,0.01,0.0005,False,relu,0.0,mean,val_best,110.2,127.3788,0.6453,0.0399,12867.0,0.433,0.0277,0.6376,0.0504,0.5416,0.2175,0.2363,0.2335,0.2855,0.2379,0.5965,0.1125,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cuda,dilated_gnn,PROTEINS,gcnconv,False,2.0,1.0,64,32,0.01,0.0005,False,relu,0.0,mean,val_best,135.7,265.9109,0.6405,0.0605,8707.0,0.4057,0.0359,0.6328,0.0704,0.3982,0.2806,0.2483,0.2536,0.2822,0.2674,0.5849,0.1304,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cuda,dilated_gnn,PROTEINS,gcnconv,False,1.0,2.0,64,32,0.01,0.0005,False,relu,0.0,mean,val_best,236.4,151.4703,0.5301,0.0198,8709.0,0.4535,0.0128,0.7477,0.0144,0.7233,0.0155,0.6052,0.0486,0.6578,0.0311,0.7981,0.0193,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cuda,dilated_gnn,PROTEINS,gcnconv,False,1.0,3.0,64,32,0.01,0.0005,False,relu,0.0,mean,val_best,334.1,241.3174,0.5706,0.0541,12871.0,0.6392,0.052,0.7118,0.0427,0.6884,0.0396,0.5207,0.1367,0.5819,0.108,0.7409,0.0765,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cuda,dilated_gnn,PROTEINS,gcnconv,False,3.0,3.0,64,32,0.01,0.0005,False,relu,0.0,mean,val_best,0.0,0.0,0.681,0.0054,21191.0,0.5502,0.0313,0.5854,0.0109,0.3578,0.0525,0.0386,0.015,0.069,0.0241,0.4881,0.0149,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cuda,dilated_gnn,PROTEINS,gcnconv,False,1.0,1.0,64,32,0.01,0.0005,False,relu,0.0,mean,val_best,257.4,164.9868,0.57,0.0176,4547.0,0.5723,0.0751,0.7245,0.0121,0.6889,0.0141,0.5758,0.0324,0.6268,0.0215,0.756,0.0212,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,
cuda,dilated_gnn,PROTEINS,gcnconv,False,1.0,2.0,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,239.7,281.609,0.5285,0.0239,8837.0,0.7694,0.068,0.7421,0.0195,0.699,0.0232,0.6332,0.0294,0.6641,0.0223,0.8012,0.0204,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cuda,dilated_gnn,PROTEINS,gcnconv,False,3.0,2.0,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,152.5,186.1657,0.5448,0.0449,17285.0,0.8635,0.0507,0.7254,0.0485,0.6767,0.0637,0.573,0.165,0.6083,0.157,0.7755,0.0689,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cuda,dilated_gnn,PROTEINS,gcnconv,False,2.0,2.0,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,208.8,137.392,0.5286,0.014,13061.0,0.7942,0.048,0.7445,0.009,0.7032,0.0094,0.6323,0.0122,0.6658,0.0091,0.7995,0.0115,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cuda,dilated_gnn,PROTEINS,gcnconv,False,3.0,3.0,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,246.5,217.3625,0.543,0.0398,21511.0,0.9768,0.1,0.7283,0.0435,0.6872,0.0514,0.5788,0.1377,0.6206,0.1199,0.7806,0.0532,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cuda,dilated_gnn,PROTEINS,gcnconv,False,1.0,3.0,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,173.1,298.48,0.6033,0.0663,13063.0,0.6869,0.0327,0.6578,0.0755,0.6188,0.1332,0.344,0.2375,0.4011,0.2306,0.6895,0.1046,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cuda,dilated_gnn,PROTEINS,gcnconv,False,2.0,1.0,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,113.5,98.9841,0.5284,0.0145,8835.0,0.5802,0.0936,0.7442,0.0146,0.7043,0.0219,0.63,0.0333,0.6645,0.0214,0.8004,0.0122,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cuda,dilated_gnn,PROTEINS,gcnconv,False,1.0,1.0,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,60.9,122.9987,0.6146,0.0574,4611.0,0.6248,0.0697,0.6488,0.0739,0.4017,0.3392,0.2357,0.2609,0.2757,0.2867,0.6973,0.0745,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cuda,dilated_gnn,PROTEINS,gcnconv,False,3.0,1.0,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,298.2,277.9575,0.5336,0.0107,13059.0,0.6451,0.0467,0.7398,0.007,0.7023,0.0184,0.6158,0.0313,0.6555,0.0164,0.7951,0.0105,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cuda,dilated_gnn,PROTEINS,gcnconv,False,2.0,3.0,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,187.7,102.9729,0.5438,0.0431,17287.0,0.8552,0.0477,0.7274,0.0416,0.7175,0.0449,0.5549,0.1834,0.5934,0.1899,0.7749,0.0686,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,
cuda,dilated_gnn,PROTEINS,gcnconv,False,2.0,2.0,64,32,0.01,0.0005,False,relu,0.5,mean,val_best,207.5,128.8722,0.5612,0.0187,12869.0,0.6374,0.0302,0.7164,0.0204,0.7112,0.0317,0.4998,0.0363,0.5863,0.029,0.7658,0.0195,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=2-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cuda,dilated_gnn,PROTEINS,gcnconv,False,2.0,1.0,64,32,0.01,0.0005,False,relu,0.5,mean,val_best,199.4,173.2975,0.5769,0.015,8707.0,0.5919,0.0397,0.7143,0.0147,0.7205,0.021,0.4755,0.0572,0.5706,0.0425,0.7469,0.0174,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cuda,dilated_gnn,PROTEINS,gcnconv,False,1.0,2.0,64,32,0.01,0.0005,False,relu,0.5,mean,val_best,564.1,250.6968,0.5523,0.016,8709.0,0.5808,0.0484,0.7208,0.015,0.695,0.0268,0.5452,0.0372,0.6105,0.0305,0.7811,0.0183,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cuda,dilated_gnn,PROTEINS,gcnconv,False,1.0,1.0,64,32,0.01,0.0005,False,relu,0.5,mean,val_best,294.3,145.7519,0.5875,0.0107,4547.0,0.5464,0.0343,0.7083,0.0135,0.6805,0.0125,0.5204,0.0364,0.589,0.0244,0.7357,0.0132,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cuda,dilated_gnn,PROTEINS,gcnconv,False,3.0,3.0,64,32,0.01,0.0005,False,relu,0.5,mean,val_best,40.6,121.8,0.6658,0.0377,21191.0,0.9602,0.0866,0.6031,0.0406,0.4152,0.1114,0.0934,0.1631,0.1258,0.1745,0.5262,0.0867,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cuda,dilated_gnn,PROTEINS,gcnconv,False,3.0,2.0,64,32,0.01,0.0005,False,relu,0.5,mean,val_best,198.1,279.103,0.591,0.0334,17029.0,0.6638,0.0446,0.6965,0.0465,0.6576,0.0927,0.4679,0.1382,0.5399,0.1413,0.7177,0.0699,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cuda,dilated_gnn,PROTEINS,gcnconv,False,3.0,1.0,64,32,0.01,0.0005,False,relu,0.5,mean,val_best,55.2,165.6,0.6629,0.0349,12867.0,0.7605,0.1325,0.604,0.0367,0.3428,0.1931,0.076,0.1557,0.1002,0.1685,0.552,0.0769,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cuda,dilated_gnn,PROTEINS,gcnconv,False,1.0,3.0,64,32,0.01,0.0005,False,relu,0.5,mean,val_best,522.0,297.2127,0.5467,0.0159,12871.0,0.7403,0.0712,0.7259,0.0116,0.6971,0.0157,0.5652,0.0357,0.6236,0.0233,0.7854,0.0158,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cuda,dilated_gnn,PROTEINS,gcnconv,False,2.0,3.0,64,32,0.01,0.0005,False,relu,0.5,mean,val_best,303.1,311.1348,0.5814,0.0232,17031.0,0.6954,0.0586,0.6917,0.0275,0.6531,0.0514,0.5113,0.0441,0.5715,0.0331,0.7426,0.0268,tu_base-d=cuda-type=dilated_gnn-dataset=PROTEINS-layer=gcnconv-edges=False-k1=2-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,
cuda,standard_gnn,DD,gcnconv,,,,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,175.0,217.6856,0.2584,0.1576,5089.0,0.6687,0.0253,0.8929,0.0763,0.8876,0.0807,0.8459,0.1125,0.8657,0.0971,0.942,0.0547,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=gcnconv-h=32-layers_mp=3-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,3.0
cuda,standard_gnn,DD,gcnconv,,,,32,32,0.01,0.0005,False,relu,0.0,mean,val_best,179.1,189.9676,0.5517,0.1053,5025.0,0.6167,0.0568,0.7129,0.0968,0.6198,0.2553,0.4541,0.2872,0.5029,0.2984,0.714,0.1694,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=gcnconv-h=32-layers_mp=3-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,3.0
cuda,standard_gnn,DD,gcnconv,,,,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,329.2,282.0035,0.453,0.0238,5089.0,0.6089,0.0253,0.796,0.0141,0.8013,0.0125,0.6748,0.0289,0.7324,0.0212,0.8608,0.0155,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=gcnconv-h=32-layers_mp=3-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,3.0
cuda,standard_gnn,DD,gcnconv,,,,32,32,0.01,0.0005,False,relu,0.5,mean,val_best,16.4,48.2083,0.6703,0.0289,5025.0,0.5046,0.0307,0.5958,0.0412,0.361,0.2462,0.0924,0.1585,0.1267,0.1751,0.5204,0.0844,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=gcnconv-h=32-layers_mp=3-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,3.0
cuda,standard_gnn,DD,gcnconv,,,,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,158.6,266.7385,0.2949,0.1534,7265.0,0.7677,0.0326,0.8743,0.0747,0.8761,0.0744,0.8059,0.119,0.8386,0.0985,0.9293,0.0566,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=gcnconv-h=32-layers_mp=5-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,5.0
cuda,standard_gnn,DD,gcnconv,,,,32,32,0.01,0.0005,False,relu,0.0,mean,val_best,79.9,239.7,0.6603,0.0662,7137.0,0.5824,0.0363,0.5987,0.0625,0.2665,0.2488,0.0961,0.1985,0.1191,0.2106,0.5213,0.1119,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=gcnconv-h=32-layers_mp=5-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,5.0
cuda,standard_gnn,DD,gcnconv,,,,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,480.1,197.4677,0.4344,0.026,7265.0,0.7235,0.025,0.8021,0.0157,0.8011,0.0182,0.6949,0.0324,0.7439,0.0239,0.872,0.0161,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=gcnconv-h=32-layers_mp=5-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,5.0
cuda,standard_gnn,DD,gcnconv,,,,32,32,0.01,0.0005,False,relu,0.5,mean,val_best,0.0,0.0,0.6812,0.0022,7137.0,0.5088,0.0188,0.5819,0.0075,0.2617,0.3115,0.0244,0.0415,0.0402,0.0632,0.4837,0.0141,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=gcnconv-h=32-layers_mp=5-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,5.0
cuda,standard_gnn,DD,gcnconv,,,,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,204.2,190.9062,0.1293,0.1124,14273.0,0.6659,0.0394,0.9515,0.0507,0.9453,0.0558,0.9372,0.0678,0.9412,0.0618,0.9829,0.0283,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=gcnconv-h=64-layers_mp=3-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,3.0
cuda,standard_gnn,DD,gcnconv,,,,64,32,0.01,0.0005,False,relu,0.0,mean,val_best,131.2,294.694,0.6026,0.109,14145.0,0.6065,0.0466,0.6583,0.1017,0.4855,0.2897,0.2783,0.2984,0.3203,0.3165,0.6302,0.1677,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=gcnconv-h=64-layers_mp=3-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,3.0
cuda,standard_gnn,DD,gcnconv,,,,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,284.0,336.8276,0.4283,0.0361,14273.0,0.7042,0.0241,0.8095,0.0117,0.8082,0.0128,0.7082,0.0221,0.7548,0.0159,0.8762,0.0218,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=gcnconv-h=64-layers_mp=3-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,3.0
cuda,standard_gnn,DD,gcnconv,,,,64,32,0.01,0.0005,False,relu,0.5,mean,val_best,32.2,96.6,0.6655,0.0481,14145.0,0.5668,0.0435,0.5997,0.0517,0.354,0.2716,0.0836,0.1746,0.1076,0.1937,0.5196,0.096,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=gcnconv-h=64-layers_mp=3-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,3.0
cuda,standard_gnn,DD,gcnconv,,,,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,183.6,213.4007,0.214,0.136,22721.0,0.7513,0.0251,0.9142,0.0681,0.9095,0.0664,0.8764,0.1102,0.8919,0.0904,0.9598,0.0537,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=gcnconv-h=64-layers_mp=5-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,5.0
cuda,standard_gnn,DD,gcnconv,,,,64,32,0.01,0.0005,False,relu,0.0,mean,val_best,0.0,0.0,0.6832,0.0025,22465.0,0.5915,0.0347,0.5734,0.0161,0.3045,0.1663,0.0554,0.0493,0.09,0.0742,0.4888,0.015,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=gcnconv-h=64-layers_mp=5-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean,5.0
cuda,standard_gnn,DD,gcnconv,,,,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,val_best,435.3,244.7158,0.4074,0.0297,22721.0,0.8104,0.0304,0.8191,0.0226,0.8149,0.0271,0.7286,0.039,0.7691,0.0316,0.8894,0.019,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=gcnconv-h=64-layers_mp=5-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,5.0
cuda,standard_gnn,DD,gcnconv,,,,64,32,0.01,0.0005,False,relu,0.5,mean,val_best,0.0,0.0,0.6824,0.002,22465.0,0.6466,0.0319,0.5752,0.0098,0.2554,0.1738,0.0456,0.055,0.0731,0.0791,0.481,0.0145,tu_base-d=cuda-type=standard_gnn-dataset=DD-layer=gcnconv-h=64-layers_mp=5-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean,5.0
cuda,standard_gnn,NCI1,gcnconv,,,,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,val_best,678.7,184.5172,0.5139,0.0142,3425.0,0.9211,0.0399,0.7489,0.01,0.748,0.0121,0.7502,0.0092,0.7491,0.0099,0.8255,0.0118,tu_base-d=cuda-type=standard_gnn-dataset=NCI1-layer=gcnconv-h=32-layers_mp=3-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,3.0
