d,type,pos,dataset,layer,edges,k1,k2,h,batch_size,lr,batchnorm,act,dropout,gpool,epoch,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id
cuda,dilapos_gnn,False,DD,sageconv,False,1,1,32,32,0.001,False,relu,0.0,max_of_concat_layers,907,0.0,0.0,7875.0,0.6774,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,1,1,32,32,0.001,False,relu,0.0,mean,886,0.0542,0.0,7843.0,0.6325,0.0,0.9905,0.0,0.9921,0.0,0.9844,0.0,0.9883,0.0,0.9984,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,1,1,32,32,0.001,False,relu,0.5,max_of_concat_layers,965,0.198,0.0,7875.0,0.6407,0.0,0.9236,0.0,0.9289,0.0,0.8869,0.0,0.9075,0.0,0.9775,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,1,1,32,32,0.001,False,relu,0.5,mean,925,0.2574,0.0,7843.0,0.7314,0.0,0.894,0.0,0.888,0.0,0.8517,0.0,0.8695,0.0,0.9605,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,1,1,32,32,0.01,False,relu,0.0,max_of_concat_layers,525,0.0,0.0,7875.0,0.5778,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,1,1,32,32,0.01,False,relu,0.0,mean,823,0.0026,0.0,7843.0,0.4866,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,1,1,32,32,0.01,False,relu,0.5,max_of_concat_layers,932,0.1897,0.0,7875.0,0.6368,0.0,0.9236,0.0,0.8978,0.0,0.9207,0.0,0.9091,0.0,0.9776,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,1,1,32,32,0.01,False,relu,0.5,mean,999,0.2326,0.0,7843.0,0.5719,0.0,0.9003,0.0,0.8895,0.0,0.8715,0.0,0.8804,0.0,0.9669,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,1,1,64,32,0.001,False,relu,0.0,max_of_concat_layers,999,0.0,0.0,19843.0,0.5724,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,1,1,64,32,0.001,False,relu,0.0,mean,999,0.0076,0.0,19779.0,0.5027,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,1,1,64,32,0.001,False,relu,0.5,max_of_concat_layers,999,0.087,0.0075,19843.0,0.6894,0.0281,0.9676,0.0069,0.9653,0.0084,0.9566,0.007,0.9609,0.0077,0.9955,0.0005,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,1,1,64,32,0.001,False,relu,0.5,mean,999,0.1392,0.0198,19779.0,0.5199,0.009,0.9512,0.0127,0.9566,0.0124,0.9251,0.0195,0.9406,0.0161,0.988,0.0033,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,1,1,64,32,0.01,False,relu,0.0,max_of_concat_layers,999,0.0,0.0,19843.0,0.6445,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,1,1,64,32,0.01,False,relu,0.0,mean,965,0.0006,0.0,19779.0,0.7063,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,1,1,64,32,0.01,False,relu,0.5,max_of_concat_layers,761,0.0437,0.0,19843.0,0.4466,0.0,0.983,0.0,0.9769,0.0,0.982,0.0,0.9794,0.0,0.9993,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,1,1,64,32,0.01,False,relu,0.5,mean,999,0.1129,0.0,19779.0,0.609,0.0,0.9533,0.0,0.9561,0.0,0.932,0.0,0.9439,0.0,0.9926,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,1,2,32,32,0.001,False,relu,0.0,max_of_concat_layers,903,0.0001,0.0,9989.0,0.6198,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,1,2,32,32,0.001,False,relu,0.0,mean,999,0.0002,0.0,9925.0,0.7708,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,1,2,32,32,0.001,False,relu,0.5,max_of_concat_layers,999,0.2244,0.0078,9989.0,0.7652,0.0028,0.9125,0.0111,0.9096,0.0155,0.8758,0.0113,0.8924,0.0134,0.969,0.0015,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,1,2,32,32,0.001,False,relu,0.5,mean,999,0.1906,0.0153,9925.0,0.6227,0.0235,0.9251,0.005,0.9192,0.0055,0.8972,0.0081,0.9081,0.0068,0.9761,0.0042,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,1,2,32,32,0.01,False,relu,0.0,max_of_concat_layers,999,0.0002,0.0,9989.0,0.658,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,1,2,32,32,0.01,False,relu,0.0,mean,999,0.0811,0.0,9925.0,0.8237,0.0,0.9661,0.0,0.9621,0.0,0.9573,0.0,0.9597,0.0,0.9965,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,1,2,32,32,0.01,False,relu,0.5,max_of_concat_layers,919,0.1778,0.0,9989.0,0.695,0.0,0.93,0.0,0.9301,0.0,0.902,0.0,0.9158,0.0,0.9806,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,1,2,32,32,0.01,False,relu,0.5,mean,999,0.1842,0.0,9925.0,0.8519,0.0,0.9279,0.0,0.9241,0.0,0.9005,0.0,0.9121,0.0,0.9788,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,1,2,64,32,0.001,False,relu,0.0,max_of_concat_layers,587,0.0002,0.0,28165.0,0.6952,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,1,2,64,32,0.001,False,relu,0.0,mean,994,0.0001,0.0,28037.0,0.7649,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,1,2,64,32,0.001,False,relu,0.5,max_of_concat_layers,735,0.1286,0.0,28165.0,0.8515,0.0,0.9544,0.0,0.9482,0.0,0.9409,0.0,0.9445,0.0,0.99,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,1,2,64,32,0.001,False,relu,0.5,mean,974,0.1395,0.0,28037.0,0.817,0.0,0.9459,0.0,0.9459,0.0,0.9244,0.0,0.935,0.0,0.9884,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,1,2,64,32,0.01,False,relu,0.0,max_of_concat_layers,999,0.0004,0.0,28165.0,0.8611,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,1,2,64,32,0.01,False,relu,0.0,mean,955,0.4556,0.0,28037.0,0.6387,0.0,0.8017,0.0,0.7711,0.0,0.7455,0.0,0.7581,0.0,0.8894,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,1,2,64,32,0.01,False,relu,0.5,max_of_concat_layers,589,0.0977,0.0,28165.0,0.6126,0.0,0.9608,0.0,0.9615,0.0,0.9446,0.0,0.953,0.0,0.9943,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,1,2,64,32,0.01,False,relu,0.5,mean,999,0.0896,0.0084,28037.0,0.7845,0.0162,0.9657,0.0056,0.9621,0.0066,0.9547,0.0064,0.9584,0.0065,0.9948,0.001,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,1,3,32,32,0.001,False,relu,0.0,max_of_concat_layers,876,0.0001,0.0,12103.0,1.6085,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,1,3,32,32,0.001,False,relu,0.0,mean,966,0.0002,0.0,12007.0,1.1373,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,1,3,32,32,0.001,False,relu,0.5,max_of_concat_layers,999,0.201,0.0,12103.0,1.0756,0.0,0.9173,0.0,0.9061,0.0,0.897,0.0,0.9015,0.0,0.9751,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,1,3,32,32,0.001,False,relu,0.5,mean,999,0.1317,0.0,12007.0,1.132,0.0,0.9491,0.0,0.9446,0.0,0.9299,0.0,0.9372,0.0,0.9879,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,1,3,32,32,0.01,False,relu,0.0,max_of_concat_layers,694,0.0017,0.0,12103.0,1.1415,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,1,3,32,32,0.01,False,relu,0.0,mean,706,0.0,0.0,12007.0,1.1532,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,1,3,32,32,0.01,False,relu,0.5,max_of_concat_layers,623,0.2035,0.0,12103.0,1.0611,0.0,0.9067,0.0,0.8818,0.0,0.8995,0.0,0.8905,0.0,0.9745,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,1,3,32,32,0.01,False,relu,0.5,mean,983,0.2146,0.0,12007.0,1.0184,0.0,0.9183,0.0,0.9147,0.0,0.8894,0.0,0.9019,0.0,0.9708,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,1,3,64,32,0.001,False,relu,0.0,max_of_concat_layers,710,0.0004,0.0,36487.0,0.899,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,1,3,64,32,0.001,False,relu,0.0,mean,830,0.0001,0.0,36295.0,0.9328,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,1,3,64,32,0.001,False,relu,0.5,max_of_concat_layers,999,0.0742,0.0011,36487.0,1.2013,0.0598,0.9724,0.001,0.9592,0.0025,0.9742,0.005,0.9666,0.0012,0.9966,0.0002,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,1,3,64,32,0.001,False,relu,0.5,mean,999,0.0377,0.0,36295.0,1.3938,0.0,0.9905,0.0,0.9871,0.0,0.9897,0.0,0.9884,0.0,0.9988,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,1,3,64,32,0.01,False,relu,0.0,max_of_concat_layers,706,0.0,0.0,36487.0,0.7678,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,1,3,64,32,0.01,False,relu,0.0,mean,999,0.0,0.0,36295.0,0.8721,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,1,3,64,32,0.01,False,relu,0.5,max_of_concat_layers,999,0.0882,0.0,36487.0,0.8816,0.0,0.9639,0.0,0.959,0.0,0.9541,0.0,0.9565,0.0,0.9953,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,1,3,64,32,0.01,False,relu,0.5,mean,999,0.1052,0.0,36295.0,0.9308,0.0,0.9597,0.0,0.9657,0.0,0.9361,0.0,0.9506,0.0,0.9929,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,2,1,32,32,0.001,False,relu,0.0,max_of_concat_layers,999,0.0,0.0,9987.0,0.5236,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,2,1,32,32,0.001,False,relu,0.0,mean,633,0.0004,0.0,9923.0,0.5465,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,2,1,32,32,0.001,False,relu,0.5,max_of_concat_layers,999,0.2343,0.0,9987.0,0.7297,0.0,0.9014,0.0,0.8968,0.0,0.8626,0.0,0.8794,0.0,0.9661,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,2,1,32,32,0.001,False,relu,0.5,mean,999,0.2401,0.0225,9923.0,0.6094,0.0042,0.8988,0.0058,0.8878,0.0031,0.8614,0.0109,0.8744,0.0072,0.9614,0.0074,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,2,1,32,32,0.01,False,relu,0.0,max_of_concat_layers,849,0.0,0.0,9987.0,0.6023,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,2,1,32,32,0.01,False,relu,0.0,mean,864,0.0001,0.0,9923.0,0.6678,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,2,1,32,32,0.01,False,relu,0.5,max_of_concat_layers,755,0.2564,0.0,9987.0,0.6473,0.0,0.8961,0.0,0.8786,0.0,0.8649,0.0,0.8717,0.0,0.9559,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,2,1,32,32,0.01,False,relu,0.5,mean,999,0.3004,0.0321,9923.0,0.6976,0.0174,0.8685,0.0119,0.8563,0.0115,0.8183,0.0211,0.8368,0.0152,0.9405,0.0133,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,2,1,64,32,0.001,False,relu,0.0,max_of_concat_layers,555,0.0,0.0,28163.0,0.696,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,2,1,64,32,0.001,False,relu,0.0,mean,999,0.0001,0.0,28035.0,0.54,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,2,1,64,32,0.001,False,relu,0.5,max_of_concat_layers,860,0.1102,0.0,28163.0,0.5527,0.0,0.9576,0.0,0.9581,0.0,0.9385,0.0,0.9482,0.0,0.9927,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,sageconv,False,2,1,64,32,0.001,False,relu,0.5,mean,999,0.087,0.003,28035.0,0.6299,0.0166,0.9672,0.0043,0.9691,0.0001,0.952,0.0097,0.9604,0.005,0.9954,0.0003,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,sageconv,False,2,1,64,32,0.01,False,relu,0.0,max_of_concat_layers,877,0.0,0.0,28163.0,0.665,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=sageconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
