d,type,pos,dataset,layer,edges,k1,k2,h,batch_size,lr,scheduler,ss,sg,batchnorm,act,dropout,gpool,nh,nhf,epoch,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,1,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,254,0.0015,0.0007,7459.0,0.5246,0.0115,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,1,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,161,0.0116,0.0031,7427.0,0.5836,0.0167,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,1,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,623,0.1938,0.0,7459.0,0.5275,0.0,0.9258,0.0,0.8981,0.0,0.9296,0.0,0.9136,0.0,0.9774,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,1,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,564,0.2414,0.0,7427.0,0.5441,0.0,0.9109,0.0,0.9077,0.0,0.8753,0.0,0.8912,0.0,0.9653,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,1,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,166,0.0075,0.0021,7459.0,0.4306,0.0116,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,1,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,247,0.0236,0.0033,7427.0,0.4535,0.0156,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,1,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,537,0.2332,0.017,7459.0,0.4674,0.0151,0.9072,0.008,0.8902,0.0098,0.8822,0.0084,0.8862,0.0091,0.9676,0.0053,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,1,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,562,0.2964,0.0122,7427.0,0.3949,0.0029,0.887,0.0027,0.8973,0.0121,0.8192,0.0094,0.8564,0.0004,0.9451,0.0049,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,1,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,165,0.0017,0.0012,23107.0,0.59,0.0092,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,1,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,110,0.0072,0.0027,23043.0,0.6063,0.0145,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,1,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,549,0.116,0.0019,23107.0,0.5632,0.0214,0.9622,0.0013,0.9517,0.0024,0.9574,0.0013,0.9545,0.0018,0.9916,0.0003,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,1,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,607,0.1555,0.0,23043.0,0.5367,0.0,0.947,0.0,0.9441,0.0,0.9245,0.0,0.9342,0.0,0.9867,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,1,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,109,0.0074,0.0033,23107.0,0.4622,0.0163,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,1,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,98,0.0147,0.002,23043.0,0.5444,0.0286,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,1,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,571,0.1518,0.0025,23107.0,0.4396,0.0161,0.9475,0.0048,0.9368,0.0092,0.9356,0.0031,0.9362,0.0061,0.9876,0.0012,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,1,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,584,0.193,0.0155,23043.0,0.4525,0.0075,0.931,0.0075,0.931,0.0144,0.8995,0.0015,0.915,0.0077,0.9798,0.0039,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,2,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,262,0.0007,0.0003,8645.0,0.7615,0.0302,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,2,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,111,0.0039,0.0012,8581.0,0.7586,0.0119,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,2,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,593,0.1463,0.0,8645.0,0.8094,0.0,0.947,0.0,0.9394,0.0,0.9347,0.0,0.937,0.0,0.9879,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,2,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,759,0.1941,0.0,8581.0,0.7457,0.0,0.9343,0.0,0.9188,0.0,0.9235,0.0,0.9211,0.0,0.9766,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,2,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,162,0.0017,0.0007,8645.0,0.6474,0.0206,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,2,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,543,0.001,0.0002,8581.0,0.5427,0.0277,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,2,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,595,0.168,0.001,8645.0,0.7372,0.0174,0.9406,0.0021,0.9294,0.0049,0.927,0.0025,0.9282,0.0038,0.9829,0.0001,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,2,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,574,0.1943,0.0,8581.0,0.6908,0.0,0.9353,0.0,0.9229,0.0,0.9205,0.0,0.9217,0.0,0.9765,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,2,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,232,0.0004,0.0002,27525.0,0.785,0.0377,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,2,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,117,0.0017,0.001,27397.0,0.8336,0.0308,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,2,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,653,0.0514,0.0028,27525.0,0.8184,0.0092,0.9846,0.0005,0.9822,0.0023,0.981,0.0015,0.9816,0.0004,0.9986,0.0003,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,2,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,573,0.0902,0.0,27397.0,0.8622,0.0,0.9724,0.0,0.9696,0.0,0.9647,0.0,0.9672,0.0,0.9951,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,2,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,126,0.0025,0.0015,27525.0,0.7079,0.0237,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,2,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,82,0.0025,0.0014,27397.0,0.8936,0.0772,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,2,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,620,0.0522,0.0,27525.0,0.7797,0.0,0.9852,0.0,0.9795,0.0,0.9845,0.0,0.982,0.0,0.9989,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,2,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,591,0.0586,0.0,27397.0,0.9429,0.0,0.9852,0.0,0.9846,0.0,0.9796,0.0,0.9821,0.0,0.9977,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,3,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,318,0.0006,0.0005,9831.0,0.8974,0.0389,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,3,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,257,0.001,0.0004,9735.0,1.1418,0.0842,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,3,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,620,0.1005,0.0,9831.0,1.0902,0.0,0.9703,0.0,0.9564,0.0,0.9714,0.0,0.9638,0.0,0.9934,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,3,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,524,0.1095,0.0,9735.0,1.1125,0.0,0.9639,0.0,0.9566,0.0,0.9566,0.0,0.9566,0.0,0.9925,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,3,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,160,0.0026,0.0014,9831.0,1.5823,0.0915,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,3,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,551,0.0008,0.0001,9735.0,1.5609,0.0408,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,3,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,605,0.1334,0.0,9831.0,1.3099,0.0,0.9565,0.0,0.9519,0.0,0.9447,0.0,0.9483,0.0,0.9893,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,3,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,678,0.0888,0.0,9735.0,1.1702,0.0,0.9788,0.0,0.9794,0.0,0.9695,0.0,0.9744,0.0,0.9941,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,3,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,275,0.0004,0.0004,31943.0,1.7023,0.1036,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,3,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,171,0.0008,0.0004,31751.0,1.7181,0.0683,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,3,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,707,0.0281,0.0,31943.0,1.5407,0.0,0.9936,0.0,0.9875,0.0,0.9975,0.0,0.9925,0.0,0.9995,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,1,3,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,539,0.026,0.0,31751.0,1.7174,0.0,0.9936,0.0,0.9896,0.0,0.9948,0.0,0.9922,0.0,0.9996,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,1,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,251,0.0006,0.0006,8643.0,0.6248,0.0204,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,1,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,105,0.004,0.0016,8579.0,0.6534,0.0282,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4
cuda,dilapos_gnn,False,DD,gatconv_paper,False,2,1,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,530,0.1779,0.0118,8643.0,0.6368,0.0066,0.9306,0.0067,0.9138,0.0099,0.9196,0.0109,0.9166,0.0085,0.9801,0.003,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gatconv_paper-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4
