d,type,pos,dataset,layer,edges,k1,k2,h,batch_size,lr,weight_decay,batchnorm,act,dropout,gpool,epoch,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,model_id
cuda,dilapos_gnn,False,DD,gcnconv,False,3,1,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,999,0.368,0.0119,18499.0,1.0694,0.0648,0.8414,0.0089,0.8306,0.0117,0.7749,0.0111,0.8017,0.0096,0.9116,0.0057,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,gcnconv,False,3,1,64,32,0.01,0.0005,False,relu,0.5,mean,799,0.5161,0.0,18307.0,0.9568,0.0,0.7572,0.0,0.7373,0.0,0.6366,0.0,0.6833,0.0,0.7999,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,gcnconv,False,3,2,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,999,0.0207,0.0,7269.0,1.3556,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,gcnconv,False,3,2,32,32,0.01,0.0005,False,relu,0.0,mean,999,0.3844,0.0,7141.0,1.0311,0.0,0.8378,0.0,0.8391,0.0,0.7506,0.0,0.7924,0.0,0.8959,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,gcnconv,False,3,2,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,896,0.4077,0.0,7269.0,0.9029,0.0,0.8155,0.0,0.8089,0.0,0.7355,0.0,0.7704,0.0,0.8926,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,gcnconv,False,3,2,32,32,0.01,0.0005,False,relu,0.5,mean,999,0.4601,0.0,7141.0,1.2711,0.0,0.7869,0.0,0.7942,0.0,0.6432,0.0,0.7108,0.0,0.853,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,gcnconv,False,3,2,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,842,0.0609,0.0,22725.0,1.5253,0.0,0.9852,0.0,0.9873,0.0,0.9774,0.0,0.9823,0.0,0.9981,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,gcnconv,False,3,2,64,32,0.01,0.0005,False,relu,0.0,mean,999,0.4515,0.1663,22469.0,1.0413,0.0383,0.7603,0.1296,0.5759,0.4109,0.4918,0.3567,0.5301,0.3813,0.8126,0.1359,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,gcnconv,False,3,2,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,999,0.3414,0.0003,22725.0,0.8534,0.0274,0.86,0.0053,0.8556,0.0019,0.7966,0.0153,0.8249,0.0073,0.9242,0.0011,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,gcnconv,False,3,2,64,32,0.01,0.0005,False,relu,0.5,mean,999,0.4936,0.0082,22469.0,0.899,0.0718,0.7688,0.0053,0.7908,0.002,0.6084,0.0079,0.6877,0.0058,0.832,0.0054,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,gcnconv,False,3,3,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,999,0.0485,0.0,8359.0,2.1918,0.0,0.9905,0.0,0.9899,0.0,0.9874,0.0,0.9887,0.0,0.999,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,gcnconv,False,3,3,32,32,0.01,0.0005,False,relu,0.0,mean,999,0.4259,0.0359,8199.0,0.8937,0.05,0.8144,0.023,0.8349,0.0232,0.6899,0.0517,0.755,0.0396,0.8713,0.0152,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,gcnconv,False,3,3,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,999,0.4174,0.0,8359.0,1.1512,0.0,0.8081,0.0,0.7921,0.0,0.7249,0.0,0.757,0.0,0.8862,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,gcnconv,False,3,3,32,32,0.01,0.0005,False,relu,0.5,mean,982,0.4852,0.0,8199.0,1.4869,0.0,0.7858,0.0,0.7899,0.0,0.6709,0.0,0.7255,0.0,0.8413,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,DD,gcnconv,False,3,3,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,999,0.0526,0.0,26951.0,1.5562,0.0,0.9852,0.0,0.992,0.0,0.9714,0.0,0.9816,0.0,0.9995,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,gcnconv,False,3,3,64,32,0.01,0.0005,False,relu,0.0,mean,666,0.4408,0.0,26631.0,1.143,0.0,0.8144,0.0,0.8089,0.0,0.7337,0.0,0.7694,0.0,0.8707,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,DD,gcnconv,False,3,3,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,999,0.3575,0.0178,26951.0,2.1652,0.0808,0.8346,0.0042,0.8284,0.0035,0.7586,0.0098,0.7919,0.007,0.9169,0.01,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,DD,gcnconv,False,3,3,64,32,0.01,0.0005,False,relu,0.5,mean,608,0.4998,0.0,26631.0,1.1438,0.0,0.7625,0.0,0.7331,0.0,0.6692,0.0,0.6997,0.0,0.8298,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=DD-layer=gcnconv-edges=False-k1=3-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,1,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,999,0.5158,0.0214,2339.0,1.1136,0.0156,0.7542,0.0111,0.7557,0.008,0.7493,0.0177,0.7524,0.012,0.8259,0.0172,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,1,32,32,0.01,0.0005,False,relu,0.0,mean,999,0.5966,0.0078,2307.0,1.241,0.0586,0.6894,0.0062,0.6897,0.0123,0.6878,0.0182,0.6884,0.0048,0.7478,0.0103,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,1,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,538,0.5774,0.0,2339.0,0.909,0.0,0.7147,0.0,0.7184,0.0,0.708,0.0,0.7131,0.0,0.7679,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,1,32,32,0.01,0.0005,False,relu,0.5,mean,999,0.6392,0.0012,2307.0,1.1551,0.005,0.6342,0.0008,0.6244,0.0006,0.6638,0.0136,0.6434,0.0067,0.6852,0.0029,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,1,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,999,0.5174,0.0177,6723.0,1.147,0.0347,0.7479,0.0135,0.7461,0.0125,0.7512,0.0166,0.7486,0.0135,0.8233,0.0144,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,1,64,32,0.01,0.0005,False,relu,0.0,mean,999,0.6038,0.0081,6659.0,1.1098,0.0118,0.6762,0.0052,0.6776,0.0061,0.6713,0.0087,0.6744,0.0046,0.7377,0.01,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,1,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,769,0.5779,0.0,6723.0,0.9316,0.0,0.6898,0.0,0.6867,0.0,0.6959,0.0,0.6913,0.0,0.7641,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,1,64,32,0.01,0.0005,False,relu,0.5,mean,999,0.6415,0.0058,6659.0,1.0918,0.0046,0.6345,0.0084,0.6291,0.0095,0.6642,0.0022,0.6462,0.0061,0.6812,0.01,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,2,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,999,0.5017,0.0083,3429.0,1.3526,0.0266,0.7584,0.0072,0.7554,0.0084,0.7647,0.0162,0.7599,0.009,0.8363,0.0072,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,2,32,32,0.01,0.0005,False,relu,0.0,mean,999,0.6195,0.0261,3365.0,1.0388,0.0263,0.656,0.0333,0.6549,0.0364,0.6608,0.0301,0.6575,0.0301,0.7113,0.0457,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,2,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,812,0.5949,0.0,3429.0,1.4822,0.0,0.6855,0.0,0.6879,0.0,0.677,0.0,0.6824,0.0,0.7476,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,2,32,32,0.01,0.0005,False,relu,0.5,mean,999,0.6623,0.0061,3365.0,1.3964,0.0981,0.6012,0.0079,0.5944,0.0131,0.646,0.0354,0.6182,0.0108,0.6382,0.0133,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,2,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,999,0.5167,0.0045,10949.0,1.0296,0.0248,0.7531,0.0064,0.7517,0.0067,0.755,0.0129,0.7533,0.0084,0.8247,0.0042,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,2,64,32,0.01,0.0005,False,relu,0.0,mean,999,0.6015,0.0072,10821.0,1.4389,0.0541,0.682,0.004,0.6834,0.0031,0.6754,0.0131,0.6793,0.0074,0.7403,0.0086,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,2,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,847,0.5975,0.0,10949.0,1.5067,0.0,0.6825,0.0,0.6819,0.0,0.6819,0.0,0.6819,0.0,0.7445,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,2,64,32,0.01,0.0005,False,relu,0.5,mean,999,0.6516,0.01,10821.0,1.0502,0.0194,0.6197,0.0172,0.6144,0.0199,0.639,0.0143,0.626,0.007,0.6621,0.0195,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=2-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,3,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,999,0.5072,0.0268,4519.0,1.1123,0.0325,0.7549,0.0194,0.7554,0.021,0.7522,0.0178,0.7538,0.0194,0.8306,0.0199,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,3,32,32,0.01,0.0005,False,relu,0.0,mean,999,0.6398,0.0,4423.0,1.53,0.0,0.6271,0.0,0.6329,0.0,0.613,0.0,0.6228,0.0,0.6843,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,3,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,543,0.6048,0.0,4519.0,1.5594,0.0,0.6709,0.0,0.6726,0.0,0.6677,0.0,0.6701,0.0,0.7316,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,3,32,32,0.01,0.0005,False,relu,0.5,mean,999,0.6516,0.0027,4423.0,1.3941,0.0243,0.6154,0.0027,0.6168,0.0023,0.5964,0.0343,0.6059,0.0164,0.6611,0.0052,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=3-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,3,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,999,0.497,0.0186,15175.0,1.6363,0.03,0.76,0.0156,0.7573,0.0179,0.7632,0.0179,0.7602,0.017,0.8385,0.0149,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,3,64,32,0.01,0.0005,False,relu,0.0,mean,999,0.6411,0.0021,14983.0,1.4925,0.0466,0.629,0.0059,0.6325,0.01,0.6214,0.0119,0.6268,0.0027,0.6811,0.0039,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,3,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,528,0.5987,0.0,15175.0,1.4207,0.0,0.6764,0.0,0.6785,0.0,0.6735,0.0,0.676,0.0,0.7391,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,1,3,64,32,0.01,0.0005,False,relu,0.5,mean,999,0.6514,0.0053,14983.0,1.5061,0.0482,0.6132,0.0094,0.6154,0.0076,0.6042,0.015,0.6098,0.0112,0.6618,0.0133,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=1-k2=3-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,1,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,999,0.5021,0.0259,3427.0,0.9846,0.0147,0.7583,0.02,0.7548,0.0192,0.764,0.0237,0.7594,0.0211,0.8356,0.0205,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,1,32,32,0.01,0.0005,False,relu,0.0,mean,999,0.6036,0.0108,3363.0,1.1825,0.0341,0.6861,0.0073,0.681,0.004,0.6978,0.0196,0.6892,0.0116,0.7383,0.0117,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,1,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,920,0.6179,0.0,3427.0,0.9901,0.0,0.6563,0.0,0.6605,0.0,0.6493,0.0,0.6549,0.0,0.7138,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,1,32,32,0.01,0.0005,False,relu,0.5,mean,996,0.6934,0.0,3363.0,1.1308,0.0,0.5088,0.0,0.5091,0.0,0.4442,0.0,0.4745,0.0,0.5098,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=1-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,1,64,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,999,0.5072,0.0208,10947.0,1.3951,0.0714,0.7522,0.0152,0.7486,0.0168,0.7585,0.0144,0.7535,0.0146,0.8315,0.0159,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,1,64,32,0.01,0.0005,False,relu,0.0,mean,999,0.616,0.0205,10819.0,1.3745,0.066,0.668,0.0327,0.6672,0.0294,0.6617,0.0553,0.6642,0.0427,0.7193,0.033,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,1,64,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,999,0.6312,0.0084,10947.0,1.442,0.0371,0.644,0.0129,0.6464,0.0143,0.641,0.0101,0.6437,0.0123,0.697,0.013,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,1,64,32,0.01,0.0005,False,relu,0.5,mean,823,0.6712,0.0,10819.0,1.2499,0.0,0.5949,0.0,0.5898,0.0,0.6362,0.0,0.6121,0.0,0.6218,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=1-h=64-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,2,32,32,0.01,0.0005,False,relu,0.0,max_of_concat_layers,999,0.518,0.027,4517.0,1.1382,0.022,0.7474,0.02,0.7491,0.0176,0.7435,0.0272,0.7462,0.0216,0.8219,0.0228,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,2,32,32,0.01,0.0005,False,relu,0.0,mean,999,0.6467,0.0145,4421.0,1.071,0.0046,0.6302,0.0155,0.6243,0.0156,0.6547,0.0178,0.6391,0.0158,0.6702,0.03,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.0-gpool=mean
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,2,32,32,0.01,0.0005,False,relu,0.5,max_of_concat_layers,522,0.6256,0.0,4517.0,1.665,0.0,0.6527,0.0,0.6554,0.0,0.6458,0.0,0.6506,0.0,0.7066,0.0,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers
cuda,dilapos_gnn,False,NCI1,gcnconv,False,2,2,32,32,0.01,0.0005,False,relu,0.5,mean,999,0.6654,0.0057,4421.0,1.6056,0.0335,0.5923,0.0131,0.5908,0.0165,0.612,0.0062,0.601,0.0056,0.6324,0.0155,tu_base-d=cuda-type=dilapos_gnn-pos=False-dataset=NCI1-layer=gcnconv-edges=False-k1=2-k2=2-h=32-batch_size=32-lr=0.01-weight_decay=0.0005-batchnorm=False-act=relu-dropout=0.5-gpool=mean
