type,pos,dataset,layer,edges,k1,k2,h,batch_size,lr,batchnorm,act,dropout,gpool,epoch,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,model_id,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,1,64,32,0.001,False,relu,0.0,max_of_concat_layers,999,0.1933,0.0188,9844.0,0.8738,0.0171,0.9341,0.0154,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.9441,0.0235,0.9222,0.0174,0.9328,0.0148,0.9857,0.0027
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,1,64,32,0.001,False,relu,0.0,mean,999,0.4275,0.0193,9780.0,0.8841,0.021,0.797,0.0172,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.8118,0.0056,0.7566,0.0439,0.7827,0.0259,0.8928,0.014
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,1,64,32,0.001,False,relu,0.5,max_of_concat_layers,999,0.4589,0.0373,9844.0,0.9415,0.0411,0.7798,0.0171,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.7888,0.0093,0.7434,0.068,0.7635,0.0304,0.8618,0.0252
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,1,64,32,0.001,False,relu,0.5,mean,999,0.4998,0.0141,9780.0,1.0656,0.1195,0.7597,0.0216,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.7574,0.0387,0.7499,0.0612,0.7507,0.0254,0.8465,0.0085
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,1,64,32,0.01,False,relu,0.0,max_of_concat_layers,999,0.0377,0.0138,9844.0,0.9219,0.0702,0.9938,0.0046,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.9938,0.0068,0.9938,0.0036,0.9938,0.0046,0.9997,0.0003
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,1,64,32,0.01,False,relu,0.0,mean,999,0.3421,0.0225,9780.0,1.0104,0.1375,0.8368,0.0152,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.8247,0.0206,0.8413,0.0363,0.8323,0.0187,0.9296,0.009
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,1,64,32,0.01,False,relu,0.5,max_of_concat_layers,999,0.4794,0.0,9844.0,1.029,0.0,0.7737,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.7981,0.0,0.7094,0.0,0.7511,0.0,0.8544,0.0
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,1,64,32,0.01,False,relu,0.5,mean,999,0.4418,0.0086,9780.0,0.8649,0.0165,0.786,0.0123,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.7864,0.0007,0.7526,0.0262,0.7689,0.0133,0.8722,0.0066
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,2,32,32,0.001,False,relu,0.0,max_of_concat_layers,999,0.1915,0.029,5238.0,0.899,0.0471,0.93,0.0154,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.9319,0.0225,0.9237,0.0202,0.9275,0.0156,0.9843,0.0062
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,2,32,32,0.001,False,relu,0.0,mean,999,0.4773,0.053,5174.0,0.9945,0.099,0.7685,0.0413,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.7509,0.0428,0.7864,0.0695,0.7671,0.0486,0.8636,0.0312
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,2,32,32,0.001,False,relu,0.5,max_of_concat_layers,999,0.5196,0.0006,5238.0,0.9596,0.082,0.7304,0.002,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.7298,0.0155,0.7008,0.0257,0.7144,0.0059,0.8135,0.0034
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,2,32,32,0.001,False,relu,0.5,mean,999,0.589,0.015,5174.0,0.9394,0.0748,0.7109,0.0259,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.7594,0.0294,0.5961,0.0902,0.6624,0.0558,0.758,0.021
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,2,32,32,0.01,False,relu,0.0,max_of_concat_layers,999,0.1748,0.066,5238.0,0.91,0.0257,0.9404,0.0308,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.9542,0.0125,0.9166,0.0582,0.9344,0.0363,0.9804,0.0176
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,2,32,32,0.01,False,relu,0.0,mean,999,0.4709,0.0383,5174.0,0.9115,0.0146,0.7757,0.0227,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.7615,0.0179,0.7843,0.0407,0.7726,0.029,0.8586,0.0249
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,2,32,32,0.01,False,relu,0.5,max_of_concat_layers,999,0.4854,0.0116,5238.0,0.919,0.0329,0.7798,0.002,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.7998,0.0134,0.7209,0.0041,0.7582,0.0082,0.8414,0.0101
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,2,32,32,0.01,False,relu,0.5,mean,930,0.5378,0.0,5174.0,0.8566,0.0,0.7078,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.717,0.0,0.6496,0.0,0.6816,0.0,0.8004,0.0
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,2,64,32,0.001,False,relu,0.0,max_of_concat_layers,999,0.1379,0.0,18614.0,0.8722,0.0,0.9465,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.9739,0.0,0.918,0.0,0.9451,0.0,0.9938,0.0
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,2,64,32,0.001,False,relu,0.0,mean,999,0.3993,0.0624,18486.0,0.8969,0.0359,0.8095,0.0487,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.8244,0.0376,0.7722,0.0727,0.7967,0.0538,0.905,0.0341
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,2,64,32,0.001,False,relu,0.5,max_of_concat_layers,999,0.4972,0.0042,18614.0,0.9746,0.0445,0.7552,0.0061,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.7876,0.0041,0.6611,0.0115,0.7187,0.0051,0.8352,0.0034
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,2,64,32,0.001,False,relu,0.5,mean,999,0.5522,0.0011,18486.0,0.8938,0.0044,0.714,0.0103,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.7114,0.025,0.6895,0.0088,0.6999,0.0076,0.7946,0.0009
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,2,64,32,0.01,False,relu,0.0,max_of_concat_layers,999,0.1639,0.1106,18614.0,0.9436,0.0884,0.927,0.0652,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.932,0.0599,0.9159,0.0791,0.9236,0.0693,0.9778,0.028
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,2,64,32,0.01,False,relu,0.0,mean,999,0.3387,0.082,18486.0,0.9703,0.091,0.8518,0.0421,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.8608,0.048,0.8262,0.0397,0.8431,0.0427,0.9261,0.0443
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,2,64,32,0.01,False,relu,0.5,max_of_concat_layers,938,0.396,0.0,18614.0,1.0274,0.0,0.8313,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.8435,0.0,0.8083,0.0,0.8255,0.0,0.9041,0.0
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,2,64,32,0.01,False,relu,0.5,mean,999,0.4871,0.0,18486.0,0.9956,0.0,0.7901,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.7845,0.0,0.7778,0.0,0.7811,0.0,0.8501,0.0
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,3,32,32,0.001,False,relu,0.0,max_of_concat_layers,999,0.1298,0.0343,7576.0,0.9111,0.0362,0.9568,0.0235,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.9504,0.0284,0.9625,0.0277,0.9562,0.0238,0.9916,0.0051
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,3,32,32,0.001,False,relu,0.0,mean,999,0.4621,0.0379,7480.0,0.8996,0.0573,0.7839,0.0297,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.769,0.0215,0.7946,0.0574,0.781,0.036,0.8694,0.027
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,3,32,32,0.001,False,relu,0.5,max_of_concat_layers,999,0.5284,0.0109,7576.0,0.9525,0.0876,0.7469,0.0226,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.7726,0.0275,0.6611,0.0115,0.7124,0.0183,0.8064,0.0091
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,3,32,32,0.001,False,relu,0.5,mean,999,0.6051,0.0006,7480.0,0.8868,0.0212,0.6893,0.0185,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.7321,0.0484,0.5623,0.0153,0.6347,0.0085,0.7435,0.0013
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,3,32,32,0.01,False,relu,0.0,max_of_concat_layers,999,0.2402,0.1064,7576.0,0.8931,0.0334,0.9054,0.0623,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.9077,0.0721,0.899,0.0565,0.9032,0.0641,0.9619,0.0425
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,3,32,32,0.01,False,relu,0.0,mean,999,0.5241,0.0,7480.0,0.8118,0.0,0.7407,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.7438,0.0,0.7377,0.0,0.7407,0.0,0.8155,0.0
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,3,32,32,0.01,False,relu,0.5,max_of_concat_layers,999,0.4567,0.0,7576.0,0.8841,0.0,0.7778,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.7931,0.0,0.7541,0.0,0.7731,0.0,0.8602,0.0
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,3,32,32,0.01,False,relu,0.5,mean,999,0.558,0.041,7480.0,0.8833,0.0149,0.6914,0.0235,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.7037,0.0221,0.631,0.0533,0.6649,0.0393,0.7799,0.041
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,3,64,32,0.001,False,relu,0.0,max_of_concat_layers,999,0.1013,0.0611,27384.0,0.94,0.0551,0.9609,0.0352,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.967,0.0285,0.9507,0.0503,0.9586,0.0395,0.9924,0.0099
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,3,64,32,0.001,False,relu,0.0,mean,999,0.3281,0.0813,27192.0,0.9675,0.0811,0.8591,0.0397,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.869,0.0425,0.8331,0.0528,0.8502,0.0442,0.9374,0.0313
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,3,64,32,0.001,False,relu,0.5,max_of_concat_layers,999,0.5041,0.0006,27384.0,0.9569,0.0184,0.7325,0.0041,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.7429,0.0096,0.6655,0.0159,0.7018,0.0046,0.8282,0.0038
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,3,64,32,0.001,False,relu,0.5,mean,999,0.5541,0.0111,27192.0,0.956,0.0677,0.7181,0.0074,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.7439,0.0076,0.6498,0.0289,0.6931,0.0132,0.79,0.0147
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,3,64,32,0.01,False,relu,0.0,max_of_concat_layers,999,0.1614,0.0776,27384.0,0.9096,0.0074,0.9444,0.0402,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.9403,0.0476,0.9471,0.0393,0.9433,0.0401,0.984,0.0197
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,3,64,32,0.01,False,relu,0.0,mean,999,0.4538,0.0421,27192.0,0.8926,0.0052,0.7757,0.0308,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.7814,0.0337,0.7523,0.0428,0.7666,0.0385,0.8668,0.0264
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,3,64,32,0.01,False,relu,0.5,max_of_concat_layers,999,0.4725,0.0217,27384.0,0.9138,0.0236,0.7778,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.8006,0.0085,0.7188,0.0108,0.7574,0.0097,0.8515,0.0172
dilapos_gnn,False,COX2_MD,edge_sageconv,True,1,3,64,32,0.01,False,relu,0.5,mean,999,0.4971,0.0,27192.0,0.8818,0.0,0.7572,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.7328,0.0,0.7522,0.0,0.7424,0.0,0.8393,0.0
dilapos_gnn,False,COX2_MD,edge_sageconv,True,2,1,32,32,0.001,False,relu,0.0,max_of_concat_layers,999,0.1546,0.0177,5236.0,0.9459,0.0687,0.9537,0.0128,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.9425,0.022,0.9641,0.0186,0.9529,0.0117,0.9904,0.0025
dilapos_gnn,False,COX2_MD,edge_sageconv,True,2,1,32,32,0.001,False,relu,0.0,mean,999,0.2949,0.0483,5172.0,1.095,0.1803,0.8745,0.0261,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.8664,0.0327,0.8797,0.0236,0.8728,0.0248,0.9516,0.0173
dilapos_gnn,False,COX2_MD,edge_sageconv,True,2,1,32,32,0.001,False,relu,0.5,max_of_concat_layers,999,0.5556,0.0138,5236.0,1.1567,0.1038,0.7078,0.0125,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.7216,0.0288,0.6443,0.0279,0.6797,0.0095,0.7821,0.0128
dilapos_gnn,False,COX2_MD,edge_sageconv,True,2,1,32,32,0.001,False,relu,0.5,mean,999,0.608,0.0004,5172.0,1.0848,0.1207,0.6749,0.0247,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.6619,0.033,0.6933,0.0042,0.6767,0.0153,0.7366,0.0077
dilapos_gnn,False,COX2_MD,edge_sageconv,True,2,1,32,32,0.01,False,relu,0.0,max_of_concat_layers,999,0.1031,0.0365,5236.0,1.2225,0.1854,0.9624,0.0247,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.9655,0.0281,0.958,0.0279,0.9616,0.0249,0.9945,0.0046
dilapos_gnn,False,COX2_MD,edge_sageconv,True,2,1,32,32,0.01,False,relu,0.0,mean,999,0.3089,0.0558,5172.0,1.2093,0.2297,0.8632,0.0415,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.8641,0.0427,0.8546,0.0484,0.8591,0.0429,0.9419,0.0264
dilapos_gnn,False,COX2_MD,edge_sageconv,True,2,1,32,32,0.01,False,relu,0.5,max_of_concat_layers,784,0.58,0.0,5236.0,0.8715,0.0,0.6955,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.7312,0.0,0.5812,0.0,0.6476,0.0,0.7617,0.0
dilapos_gnn,False,COX2_MD,edge_sageconv,True,2,1,32,32,0.01,False,relu,0.5,mean,968,0.5405,0.0,5172.0,0.9433,0.0,0.7119,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.7025,0.0,0.7143,0.0,0.7083,0.0,0.7993,0.0
dilapos_gnn,False,COX2_MD,edge_sageconv,True,2,1,64,32,0.001,False,relu,0.0,max_of_concat_layers,999,0.053,0.0114,18612.0,0.964,0.0437,0.9898,0.002,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.9894,0.0071,0.9896,0.0089,0.9894,0.0023,0.9994,0.0005
dilapos_gnn,False,COX2_MD,edge_sageconv,True,2,1,64,32,0.001,False,relu,0.0,mean,999,0.1982,0.064,18484.0,1.1292,0.1566,0.9163,0.0343,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.9117,0.0385,0.9145,0.0367,0.9129,0.0357,0.9764,0.0174
dilapos_gnn,False,COX2_MD,edge_sageconv,True,2,1,64,32,0.001,False,relu,0.5,max_of_concat_layers,999,0.5255,0.0092,18612.0,0.8818,0.0179,0.7304,0.0186,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.7468,0.0186,0.6524,0.0113,0.6964,0.0146,0.8082,0.0091
dilapos_gnn,False,COX2_MD,edge_sageconv,True,2,1,64,32,0.001,False,relu,0.5,mean,999,0.5453,0.0437,18484.0,0.9103,0.0294,0.7128,0.0326,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.7494,0.0255,0.609,0.0995,0.6671,0.0621,0.7956,0.0459
dilapos_gnn,False,COX2_MD,edge_sageconv,True,2,1,64,32,0.01,False,relu,0.0,max_of_concat_layers,999,0.0501,0.0039,18612.0,0.902,0.0078,0.9891,0.0019,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.9888,0.004,0.9888,0.0039,0.9888,0.0021,0.9994,0.0004
dilapos_gnn,False,COX2_MD,edge_sageconv,True,2,1,64,32,0.01,False,relu,0.0,mean,999,0.3059,0.0183,18484.0,0.9035,0.0112,0.8615,0.0169,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.8566,0.0132,0.8546,0.0345,0.8551,0.017,0.9446,0.0098
dilapos_gnn,False,COX2_MD,edge_sageconv,True,2,1,64,32,0.01,False,relu,0.5,max_of_concat_layers,999,0.4999,0.0019,18612.0,0.9143,0.0149,0.7572,0.0082,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.7529,0.0271,0.7298,0.0394,0.7396,0.0072,0.8375,0.0006
dilapos_gnn,False,COX2_MD,edge_sageconv,True,2,1,64,32,0.01,False,relu,0.5,mean,999,0.489,0.0291,18484.0,0.9215,0.0297,0.7627,0.0159,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.7891,0.0199,0.6866,0.0495,0.7329,0.0238,0.8466,0.0149
dilapos_gnn,False,COX2_MD,edge_sageconv,True,2,2,32,32,0.001,False,relu,0.0,max_of_concat_layers,999,0.1856,0.0474,7574.0,0.9184,0.0642,0.928,0.0245,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.926,0.0452,0.9286,0.0087,0.9267,0.0243,0.9817,0.0088
dilapos_gnn,False,COX2_MD,edge_sageconv,True,2,2,32,32,0.001,False,relu,0.0,mean,999,0.3924,0.0951,7478.0,0.8629,0.0336,0.8165,0.0525,tu_base-type=dilapos_gnn-pos=False-dataset=COX2_MD-layer=edge_sageconv-edges=True-k1=2-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.8388,0.0535,0.7726,0.08,0.8026,0.0594,0.9044,0.0492
