type,pos,dataset,layer,edges,k1,k2,h,batch_size,lr,batchnorm,act,dropout,gpool,epoch,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,model_id,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,1,32,32,0.001,False,relu,0.0,max_of_concat_layers,925,0.1496,0.0,2931.0,0.6719,0.0,0.9592,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.9685,0.0,0.9535,0.0,0.9609,0.0,0.9911,0.0
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,1,32,32,0.001,False,relu,0.0,mean,947,0.3413,0.0,2899.0,0.6033,0.0,0.8653,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.881,0.0,0.8605,0.0,0.8706,0.0,0.9348,0.0
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,1,32,32,0.001,False,relu,0.5,max_of_concat_layers,991,0.3942,0.0739,2931.0,0.6208,0.0078,0.8244,0.0327,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.8212,0.0292,0.8347,0.0363,0.8279,0.0327,0.8984,0.0422
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,1,32,32,0.001,False,relu,0.5,mean,738,0.4456,0.0103,2899.0,0.6348,0.0146,0.8082,0.0122,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.8159,0.0276,0.815,0.063,0.813,0.0178,0.8779,0.006
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,1,32,32,0.01,False,relu,0.0,max_of_concat_layers,825,0.1088,0.0,2931.0,0.6106,0.0,0.9714,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.9675,0.0,0.9754,0.0,0.9714,0.0,0.9953,0.0
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,1,32,32,0.01,False,relu,0.0,mean,882,0.2196,0.0301,2899.0,0.6195,0.007,0.9143,0.0173,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.9027,0.0363,0.9372,0.0099,0.9191,0.0157,0.9734,0.0082
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,1,32,32,0.01,False,relu,0.5,max_of_concat_layers,867,0.3653,0.0,2931.0,0.6848,0.0,0.8531,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.8444,0.0,0.8837,0.0,0.8636,0.0,0.9145,0.0
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,1,32,32,0.01,False,relu,0.5,mean,941,0.3951,0.0074,2899.0,0.7501,0.037,0.8313,0.0096,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.8222,0.024,0.8564,0.0261,0.8383,0.0116,0.9013,0.0053
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,1,64,32,0.001,False,relu,0.0,max_of_concat_layers,956,0.1415,0.0158,9907.0,0.8139,0.0796,0.9524,0.0019,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.9528,0.0155,0.9544,0.0143,0.9534,0.0013,0.9907,0.0028
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,1,64,32,0.001,False,relu,0.0,mean,935,0.2957,0.0,9843.0,0.7243,0.0,0.8898,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.8934,0.0,0.8862,0.0,0.8898,0.0,0.9527,0.0
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,1,64,32,0.001,False,relu,0.5,max_of_concat_layers,954,0.3521,0.0415,9907.0,0.6879,0.0085,0.8517,0.015,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.8411,0.0128,0.8747,0.026,0.8575,0.0178,0.9238,0.0208
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,1,64,32,0.001,False,relu,0.5,mean,989,0.3485,0.0,9843.0,0.6308,0.0,0.8653,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.8462,0.0,0.8943,0.0,0.8696,0.0,0.9326,0.0
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,1,64,32,0.01,False,relu,0.0,max_of_concat_layers,963,0.0681,0.0,9907.0,0.7876,0.0,0.9755,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.9535,0.0,1.0,0.0,0.9762,0.0,0.998,0.0
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,1,64,32,0.01,False,relu,0.0,mean,994,0.1676,0.0088,9843.0,0.7266,0.0126,0.9368,0.002,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.9374,0.0126,0.9402,0.0134,0.9386,0.0003,0.9864,0.0008
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,1,64,32,0.01,False,relu,0.5,max_of_concat_layers,596,0.2929,0.0,9907.0,0.7913,0.0,0.8857,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.904,0.0,0.876,0.0,0.8898,0.0,0.9496,0.0
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,1,64,32,0.01,False,relu,0.5,mean,845,0.3354,0.0239,9843.0,0.8357,0.1191,0.853,0.005,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.8516,0.024,0.863,0.0291,0.8564,0.0026,0.9328,0.0102
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,2,32,32,0.001,False,relu,0.0,max_of_concat_layers,879,0.1674,0.0,5237.0,0.7132,0.0,0.9469,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.9237,0.0,0.9758,0.0,0.949,0.0,0.9878,0.0
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,2,32,32,0.001,False,relu,0.0,mean,901,0.3311,0.0453,5173.0,0.6513,0.0271,0.8612,0.0218,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.8508,0.0236,0.8901,0.0162,0.8699,0.018,0.9369,0.0225
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,2,32,32,0.001,False,relu,0.5,max_of_concat_layers,984,0.4378,0.0049,5237.0,1.023,0.1227,0.7918,0.0088,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.7715,0.0153,0.8458,0.0228,0.8066,0.0044,0.877,0.0014
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,2,32,32,0.001,False,relu,0.5,mean,946,0.4606,0.0163,5173.0,0.856,0.1385,0.8,0.0086,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.79,0.0083,0.8325,0.0429,0.8099,0.0177,0.8634,0.0126
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,2,32,32,0.01,False,relu,0.0,max_of_concat_layers,878,0.0543,0.0,5237.0,0.722,0.0,0.9796,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.9844,0.0,0.9767,0.0,0.9805,0.0,0.9985,0.0
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,2,32,32,0.01,False,relu,0.0,mean,994,0.2979,0.047,5173.0,0.8231,0.1256,0.8653,0.0173,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.859,0.015,0.882,0.0251,0.8702,0.0177,0.9466,0.016
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,2,32,32,0.01,False,relu,0.5,max_of_concat_layers,813,0.3577,0.0,5237.0,0.726,0.0,0.8653,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.8478,0.0,0.907,0.0,0.8764,0.0,0.9255,0.0
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,2,32,32,0.01,False,relu,0.5,mean,842,0.4718,0.0387,5173.0,0.7059,0.0717,0.781,0.0195,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.8097,0.0108,0.7462,0.0539,0.7757,0.0303,0.8556,0.0254
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,2,64,32,0.001,False,relu,0.0,max_of_concat_layers,828,0.0964,0.0164,18613.0,0.7743,0.0834,0.9674,0.0123,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.9518,0.018,0.9884,0.0038,0.9696,0.0111,0.9957,0.0019
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,2,64,32,0.001,False,relu,0.0,mean,874,0.2507,0.0562,18485.0,0.8447,0.1971,0.9051,0.0276,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.9082,0.0182,0.9029,0.0419,0.9054,0.0299,0.9677,0.0163
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,2,64,32,0.001,False,relu,0.5,max_of_concat_layers,946,0.3793,0.0,18613.0,1.1296,0.0,0.8367,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.8074,0.0,0.8862,0.0,0.845,0.0,0.9122,0.0
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,2,64,32,0.001,False,relu,0.5,mean,928,0.404,0.0168,18485.0,1.015,0.0964,0.8266,0.0061,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.8288,0.0045,0.845,0.0077,0.8368,0.006,0.8998,0.0081
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,2,64,32,0.01,False,relu,0.0,max_of_concat_layers,865,0.0827,0.0,18613.0,0.7193,0.0,0.9714,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.9677,0.0,0.9756,0.0,0.9717,0.0,0.9971,0.0
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,2,64,32,0.01,False,relu,0.0,mean,987,0.2288,0.0358,18485.0,0.8788,0.2093,0.9034,0.024,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.8836,0.0229,0.9351,0.0197,0.9086,0.0213,0.9702,0.0126
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,2,64,32,0.01,False,relu,0.5,max_of_concat_layers,898,0.3199,0.0063,18613.0,0.7566,0.0349,0.8572,0.004,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.8552,0.023,0.8718,0.0507,0.8618,0.0131,0.9382,0.0082
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,2,64,32,0.01,False,relu,0.5,mean,957,0.4338,0.0306,18485.0,0.7569,0.03,0.8057,0.0283,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.804,0.0302,0.8263,0.0304,0.8149,0.0288,0.8773,0.0211
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,3,32,32,0.001,False,relu,0.0,max_of_concat_layers,981,0.1305,0.0324,7543.0,0.825,0.2421,0.953,0.0093,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.9304,0.0072,0.9817,0.0185,0.9553,0.0101,0.9919,0.004
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,3,32,32,0.001,False,relu,0.0,mean,928,0.2759,0.0693,7447.0,0.729,0.0148,0.8884,0.0241,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.8848,0.0182,0.9036,0.0372,0.8937,0.022,0.9556,0.0215
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,3,32,32,0.001,False,relu,0.5,max_of_concat_layers,989,0.438,0.0,7543.0,0.7846,0.0,0.7918,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.7786,0.0,0.8226,0.0,0.8,0.0,0.876,0.0
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,3,32,32,0.001,False,relu,0.5,mean,948,0.4624,0.0,7447.0,1.1009,0.0,0.8041,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.7718,0.0,0.8915,0.0,0.8273,0.0,0.8762,0.0
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,3,32,32,0.01,False,relu,0.0,max_of_concat_layers,820,0.1268,0.0137,7543.0,0.6762,0.0232,0.9527,0.0084,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.9553,0.0111,0.9518,0.0229,0.9533,0.0098,0.992,0.0021
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,3,32,32,0.01,False,relu,0.0,mean,949,0.3379,0.0636,7447.0,0.7856,0.0964,0.847,0.0388,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.826,0.0373,0.8992,0.031,0.861,0.0344,0.9263,0.0307
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,3,32,32,0.01,False,relu,0.5,max_of_concat_layers,757,0.3432,0.0,7543.0,0.6554,0.0,0.8531,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.8385,0.0,0.879,0.0,0.8583,0.0,0.9293,0.0
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,3,32,32,0.01,False,relu,0.5,mean,997,0.471,0.0,7447.0,0.8261,0.0,0.7673,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.7769,0.0,0.7581,0.0,0.7673,0.0,0.858,0.0
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,3,64,32,0.001,False,relu,0.0,max_of_concat_layers,954,0.084,0.0,27319.0,0.7172,0.0,0.9714,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.9677,0.0,0.9756,0.0,0.9717,0.0,0.9966,0.0
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,3,64,32,0.001,False,relu,0.0,mean,973,0.1879,0.0,27127.0,0.7112,0.0,0.9469,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.9462,0.0,0.9535,0.0,0.9498,0.0,0.9872,0.0
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,3,64,32,0.001,False,relu,0.5,max_of_concat_layers,779,0.4097,0.0,27319.0,0.6966,0.0,0.8245,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.8413,0.0,0.8217,0.0,0.8314,0.0,0.8976,0.0
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,3,64,32,0.001,False,relu,0.5,mean,986,0.4431,0.0043,27127.0,0.7595,0.0789,0.7973,0.0168,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.8066,0.0351,0.7892,0.0199,0.7969,0.0121,0.8738,0.0039
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,3,64,32,0.01,False,relu,0.0,max_of_concat_layers,985,0.0567,0.0,27319.0,0.656,0.0,0.9796,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.9685,0.0,0.9919,0.0,0.9801,0.0,0.999,0.0
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,3,64,32,0.01,False,relu,0.0,mean,918,0.347,0.0628,27127.0,0.9441,0.1444,0.8435,0.0332,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.8221,0.0383,0.8899,0.051,0.8535,0.0324,0.922,0.0302
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,3,64,32,0.01,False,relu,0.5,max_of_concat_layers,915,0.318,0.0066,27319.0,0.8569,0.1006,0.8632,0.002,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.8624,0.0054,0.8658,0.0121,0.8641,0.0034,0.9391,0.0036
dilapos_gnn,False,BZR_MD,edge_sageconv,True,1,3,64,32,0.01,False,relu,0.5,mean,861,0.408,0.0,27127.0,0.8207,0.0,0.8449,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.8295,0.0,0.8699,0.0,0.8492,0.0,0.9045,0.0
dilapos_gnn,False,BZR_MD,edge_sageconv,True,2,1,32,32,0.001,False,relu,0.0,max_of_concat_layers,836,0.0638,0.016,5235.0,0.8484,0.0437,0.9816,0.002,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.9771,0.0074,0.9884,0.0038,0.9826,0.0019,0.9988,0.0001
dilapos_gnn,False,BZR_MD,edge_sageconv,True,2,1,32,32,0.001,False,relu,0.0,mean,954,0.176,0.0532,5171.0,0.8198,0.0468,0.9322,0.023,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.9241,0.026,0.9455,0.0232,0.9346,0.0223,0.9824,0.0121
dilapos_gnn,False,BZR_MD,edge_sageconv,True,2,1,32,32,0.001,False,relu,0.5,max_of_concat_layers,953,0.4538,0.0,5235.0,0.6931,0.0,0.7878,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.7951,0.0,0.7823,0.0,0.7886,0.0,0.8636,0.0
dilapos_gnn,False,BZR_MD,edge_sageconv,True,2,1,32,32,0.001,False,relu,0.5,mean,970,0.4594,0.0247,5171.0,0.6639,0.0025,0.7959,0.0041,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.7829,0.0017,0.8212,0.0082,0.8016,0.0048,0.8664,0.0208
dilapos_gnn,False,BZR_MD,edge_sageconv,True,2,1,32,32,0.01,False,relu,0.0,max_of_concat_layers,959,0.0882,0.0154,5235.0,0.7546,0.062,0.9694,0.0102,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.9722,0.0025,0.9676,0.0245,0.9698,0.0111,0.9964,0.0014
dilapos_gnn,False,BZR_MD,edge_sageconv,True,2,1,32,32,0.01,False,relu,0.0,mean,868,0.1362,0.0087,5171.0,0.6794,0.0122,0.9551,0.0041,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.9668,0.0081,0.9431,0.0,0.9548,0.004,0.9918,0.0021
dilapos_gnn,False,BZR_MD,edge_sageconv,True,2,1,32,32,0.01,False,relu,0.5,max_of_concat_layers,856,0.3911,0.0,5235.0,0.7507,0.0,0.8408,0.0,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=max_of_concat_layers,0.8455,0.0,0.8387,0.0,0.8421,0.0,0.9056,0.0
dilapos_gnn,False,BZR_MD,edge_sageconv,True,2,1,32,32,0.01,False,relu,0.5,mean,880,0.4552,0.0354,5171.0,0.757,0.0816,0.7878,0.028,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=32-batch_size=32-lr=0.01-batchnorm=False-act=relu-dropout=0.5-gpool=mean,0.7862,0.0139,0.8029,0.0636,0.7933,0.0339,0.8636,0.0233
dilapos_gnn,False,BZR_MD,edge_sageconv,True,2,1,64,32,0.001,False,relu,0.0,max_of_concat_layers,842,0.0718,0.0152,18611.0,0.9291,0.0105,0.9694,0.0143,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=max_of_concat_layers,0.9795,0.0126,0.9601,0.0166,0.9698,0.0147,0.9974,0.0016
dilapos_gnn,False,BZR_MD,edge_sageconv,True,2,1,64,32,0.001,False,relu,0.0,mean,995,0.1335,0.0314,18483.0,0.6933,0.0453,0.9535,0.0187,tu_base-type=dilapos_gnn-pos=False-dataset=BZR_MD-layer=edge_sageconv-edges=True-k1=2-k2=1-h=64-batch_size=32-lr=0.001-batchnorm=False-act=relu-dropout=0.0-gpool=mean,0.9482,0.0116,0.9615,0.0301,0.9546,0.0192,0.9919,0.0042
