d,type,dataset,layer,edges,k1,k2,h,batch_size,lr,scheduler,ss,sg,batchnorm,act,dropout,gpool,nh,nhf,epoch,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,model_id,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,layers_mp
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,3.0,2.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,591,0.3238,0.0,9829.0,1.1689,0.0,0.8286,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=3-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.8372,0.0,0.8372,0.0,0.8372,0.0,0.9356,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,3.0,2.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,680,0.0792,0.0,9957.0,2.1105,0.0,0.9633,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=3-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9615,0.0,0.969,0.0,0.9653,0.0,0.9963,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,3.0,2.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,686,0.0655,0.0,9829.0,2.2863,0.0,0.9633,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=3-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.9545,0.0,0.9767,0.0,0.9655,0.0,0.9978,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,3.0,2.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,557,0.3049,0.0,9957.0,2.3543,0.0,0.8408,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=3-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8571,0.0,0.8372,0.0,0.8471,0.0,0.936,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,3.0,2.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,642,0.3582,0.0,9829.0,2.1574,0.0,0.8327,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=3-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.8796,0.0,0.7724,0.0,0.8225,0.0,0.9116,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,3.0,2.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,581,0.0408,0.0,34245.0,0.9861,0.0,0.9796,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=3-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9758,0.0,0.9837,0.0,0.9798,0.0,0.999,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,3.0,2.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,587,0.062,0.0,33989.0,0.9515,0.0,0.9755,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=3-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.9767,0.0,0.9767,0.0,0.9767,0.0,0.9977,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,3.0,2.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,707,0.247,0.0,34245.0,0.9713,0.0,0.8776,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=3-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8898,0.0,0.876,0.0,0.8828,0.0,0.9647,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,3.0,2.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,696,0.3073,0.0,33989.0,1.1947,0.0,0.8286,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=3-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.848,0.0,0.8217,0.0,0.8346,0.0,0.9356,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,3.0,2.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,609,0.0553,0.0,34245.0,2.3653,0.0,0.9714,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=3-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9621,0.0,0.9845,0.0,0.9732,0.0,0.9978,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,3.0,2.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,596,0.0606,0.0,33989.0,2.5579,0.0,0.9755,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=3-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.9695,0.0,0.9845,0.0,0.9769,0.0,0.9979,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,3.0,2.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,649,0.2731,0.0,34245.0,2.603,0.0,0.8735,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=3-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8952,0.0,0.8605,0.0,0.8775,0.0,0.9532,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,3.0,2.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,566,0.2882,0.0,33989.0,2.2684,0.0,0.849,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=3-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.8525,0.0,0.8455,0.0,0.849,0.0,0.9478,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,3.0,3.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,642,0.0765,0.0,11335.0,0.8834,0.0,0.9673,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=3-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9597,0.0,0.9754,0.0,0.9675,0.0,0.9966,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,3.0,3.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,631,0.104,0.0,11175.0,1.1594,0.0,0.9592,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=3-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.9685,0.0,0.9535,0.0,0.9609,0.0,0.9955,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,3.0,3.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,633,0.3498,0.0,11335.0,1.2578,0.0,0.8408,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=3-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8455,0.0,0.8387,0.0,0.8421,0.0,0.9223,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,3.0,3.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,622,0.4377,0.0,11175.0,1.3225,0.0,0.8,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=3-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.8125,0.0,0.8062,0.0,0.8093,0.0,0.8712,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,3.0,3.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,688,0.0898,0.0,11335.0,2.5736,0.0,0.9592,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=3-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9542,0.0,0.969,0.0,0.9615,0.0,0.9949,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,3.0,3.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,588,0.0862,0.0,11175.0,2.4127,0.0,0.951,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=3-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.9587,0.0,0.9431,0.0,0.9508,0.0,0.996,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,3.0,3.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,601,0.3685,0.0,11335.0,2.4091,0.0,0.8327,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=3-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8729,0.0,0.7984,0.0,0.834,0.0,0.9064,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,3.0,3.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,556,0.3494,0.0,11175.0,2.2983,0.0,0.8286,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=3-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.8727,0.0,0.7742,0.0,0.8205,0.0,0.9262,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,3.0,3.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,656,0.0729,0.0,39047.0,0.9982,0.0,0.9714,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=3-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9752,0.0,0.9672,0.0,0.9712,0.0,0.9967,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,3.0,3.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,642,0.1224,0.0,38727.0,1.6518,0.0,0.9592,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=3-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.9597,0.0,0.9597,0.0,0.9597,0.0,0.991,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,3.0,3.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,721,0.2872,0.0,39047.0,1.1832,0.0,0.8531,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=3-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8444,0.0,0.8837,0.0,0.8636,0.0,0.9485,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,3.0,3.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,605,0.2784,0.0,38727.0,1.3315,0.0,0.8694,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=3-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.8889,0.0,0.8455,0.0,0.8667,0.0,0.9528,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,3.0,3.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,661,0.0631,0.0,39047.0,2.5191,0.0,0.9714,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=3-k2=3-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9621,0.0,0.9845,0.0,0.9732,0.0,0.9977,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,3.0,3.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,746,0.0288,0.0,38727.0,2.3403,0.0,0.9837,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=3-k2=3-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.976,0.0,0.9919,0.0,0.9839,0.0,0.9996,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,3.0,3.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,781,0.3523,0.0,39047.0,2.3452,0.0,0.8245,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=3-k2=3-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8571,0.0,0.7805,0.0,0.817,0.0,0.9216,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,3.0,3.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,596,0.2522,0.0,38727.0,2.2374,0.0,0.8735,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=3-k2=3-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.878,0.0,0.871,0.0,0.8745,0.0,0.96,0.0,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,1.0,1.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,632,0.1888,0.0,5955.0,2.9871,0.0,0.9259,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.918,0.0,0.9333,0.0,0.9256,0.0,0.978,0.0,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,1.0,1.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,698,0.1805,0.0,5923.0,0.9944,0.0,0.93,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.9302,0.0,0.9375,0.0,0.9339,0.0,0.984,0.0,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,1.0,1.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,595,0.3498,0.0,5955.0,0.9757,0.0,0.8436,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8293,0.0,0.8571,0.0,0.843,0.0,0.9227,0.0,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,1.0,1.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,641,0.3153,0.0,5923.0,1.0932,0.0,0.8601,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.8607,0.0,0.8607,0.0,0.8607,0.0,0.9382,0.0,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,1.0,1.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,643,0.1533,0.0,5955.0,2.8467,0.0,0.9383,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9333,0.0,0.9412,0.0,0.9372,0.0,0.9877,0.0,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,1.0,1.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,688,0.2196,0.0,5923.0,2.9768,0.0,0.9095,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.9008,0.0,0.916,0.0,0.9083,0.0,0.9753,0.0,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,1.0,1.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,634,0.2997,0.0,5955.0,2.7838,0.0,0.8765,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8629,0.0,0.8917,0.0,0.877,0.0,0.9436,0.0,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,1.0,1.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,617,0.3551,0.0,5923.0,2.9782,0.0,0.8313,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.8276,0.0,0.8205,0.0,0.824,0.0,0.9309,0.0,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,1.0,1.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,591,0.1258,0.0,20099.0,1.0652,0.0,0.9588,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.964,0.0,0.9469,0.0,0.9554,0.0,0.9922,0.0,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,1.0,1.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,742,0.1789,0.0,20035.0,1.0707,0.0,0.9342,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.9262,0.0,0.9417,0.0,0.9339,0.0,0.9843,0.0,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,1.0,1.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,609,0.3157,0.0,20099.0,1.0165,0.0,0.8601,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8835,0.0,0.8053,0.0,0.8426,0.0,0.9393,0.0,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,1.0,1.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,600,0.3029,0.0,20035.0,1.2553,0.0,0.8601,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.8667,0.0,0.8525,0.0,0.8595,0.0,0.9433,0.0,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,1.0,1.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,600,0.1274,0.0,20099.0,3.3057,0.0,0.9547,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9512,0.0,0.959,0.0,0.9551,0.0,0.993,0.0,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,1.0,1.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,749,0.175,0.0,20035.0,3.0872,0.0,0.9465,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.9344,0.0,0.958,0.0,0.9461,0.0,0.9875,0.0,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,1.0,1.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,652,0.2649,0.0,20099.0,3.0526,0.0,0.8765,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.875,0.0,0.875,0.0,0.875,0.0,0.9576,0.0,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,1.0,1.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,603,0.2755,0.0,20035.0,2.9046,0.0,0.8848,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.8699,0.0,0.8992,0.0,0.8843,0.0,0.9574,0.0,
cpu,dilated_gnn,COX2_MD,edge_gatconv,True,1.0,2.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,548,0.0928,0.0,7365.0,1.2977,0.0,0.9588,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=COX2_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9508,0.0,0.9667,0.0,0.9587,0.0,0.9964,0.0,
